seed,variant,method,n,auc,ap,eer,tpr1,tpr5,tpr10
1,backbone+rppg,simswap_ff,280,0.5666326530612245,0.5510333946319868,0.44285714285714284,0.014285714285714285,0.05714285714285714,0.1357142857142857
1,backbone+blink,ALL,2209,0.5295378298532872,0.7367157318100915,0.4794301737519403,0.022857142857142857,0.06285714285714286,0.11555555555555555
1,backbone+blink,sadtalker_cdf,836,0.48698164484795486,0.7862949935560182,0.5084102775134385,0.0015174506828528073,0.05614567526555387,0.0622154779969651
1,backbone+blink,sadtalker_ff,278,0.49125258799171845,0.5226443301197519,0.47841614906832297,0.028985507246376812,0.057971014492753624,0.14492753623188406
1,backbone+blink,simswap_cdf,815,0.528779908966934,0.805878715166831,0.47474895064024225,0.01567398119122257,0.07366771159874608,0.10031347962382445
1,backbone+blink,simswap_ff,280,0.5655102040816327,0.5554538473228041,0.44999999999999996,0.02142857142857143,0.05,0.12142857142857143
1,full_fusion,ALL,2209,0.5327845375794903,0.736703273162044,0.46677181913774973,0.02349206349206349,0.05904761904761905,0.12380952380952381
1,full_fusion,sadtalker_cdf,836,0.49031660708315117,0.7870650211939543,0.4908309971451352,0.0015174506828528073,0.04704097116843703,0.08497723823975721
1,full_fusion,sadtalker_ff,278,0.5002070393374741,0.5237742570682202,0.4640269151138716,0.028985507246376812,0.057971014492753624,0.15217391304347827
1,full_fusion,simswap_cdf,815,0.52292651825089,0.8029060519420609,0.47474895064024225,0.007836990595611285,0.07366771159874608,0.10501567398119123
1,full_fusion,simswap_ff,280,0.5662755102040816,0.5507755908460406,0.44285714285714284,0.014285714285714285,0.05714285714285714,0.12857142857142856
42,backbone_only,ALL,2209,0.5309498773221171,0.7346393071013054,0.4762655850983927,0.010793650793650795,0.058412698412698416,0.10984126984126984
42,backbone_only,sadtalker_cdf,836,0.4847011822398258,0.7831800179962727,0.5033092427320971,0.0030349013657056147,0.04552352048558422,0.07283763277693475
42,backbone_only,sadtalker_ff,278,0.5041925465838509,0.5269904735851826,0.4928053830227743,0.028985507246376812,0.06521739130434782,0.14492753623188406
42,backbone_only,simswap_cdf,815,0.5362361192285213,0.8065991451928934,0.4576536847138834,0.014106583072100314,0.07366771159874608,0.11912225705329153
42,backbone_only,simswap_ff,280,0.5776530612244898,0.5591570329632962,0.44285714285714284,0.014285714285714285,0.05714285714285714,0.14285714285714285
